"NTD ID","Legacy NTD ID","Agency Name","Reporter Type","Reporting Module","Mode","TOS","Time Period","Time Service Begins","Time Service Ends","Vehicles/Passenger Cars Operated in Maximum Service","Vehicles/Passenger Cars Available for Maximum Service","Trains in Operation","Vehicles/Passenger Cars in Operation","Actual Vehicles/Passenger Car Miles","Actual Vehicles/Passenger Car Revenue Miles","Actual Vehicle/Passenger Deadhead Miles","Scheduled Actual Vehicle/Passenger Car Revenue Miles","Actual Vehicle/Passenger Car Hours","Actual Vehicle/Passenger Car Revenue Hours","Actual Vehicle/Passenger Car Deadhead Hours","Charter Service Hours","School Bus Hours","Train Miles","Train Revenue Miles","Train Deadhead Miles","Train Hours","Train Revenue Hours","Train Deadhead Hours","Unlinked Passenger Trips (UPT)","ADA UPT","Sponsored Service UPT","Passenger Miles","Days of Service Operated","Days Not Operated Due to Strikes","Strike Comment","Days Not Operated Due to Emergencies","Emergency Comment","Non-Statutory Mixed Traffic","DRM Mixed Traffic ROW"
"2","2","Spokane Transit Authority","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,117,142,NA,NA,6358016,5850424,507592,5852830,450904,427387,23517,NA,NA,NA,NA,NA,NA,NA,NA,10069599,NA,NA,41053474,NA,NA,NA,NA,NA,NA,754.8
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,76,3628,3628,0,NA,110,110,0,NA,NA,NA,NA,NA,NA,NA,NA,606,NA,NA,16481,254,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Typical Saturday",1899-12-31 07:00:00,1899-12-31 18:00:00,NA,NA,NA,6,226,226,0,NA,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,608,52,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Average Typical Sunday",1899-12-31 08:00:00,1899-12-31 17:00:00,NA,NA,NA,8,263,263,0,NA,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,769,59,NA,NA,NA,NA,NA,NA
"2","2","Spokane Transit Authority","Full Reporter","Urban","VP","DO","Annual Total",NA,NA,81,96,NA,NA,948679,948679,0,NA,28789,28789,0,NA,NA,NA,NA,NA,NA,NA,NA,157433,NA,NA,4263290,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 03:45:00,1899-12-31 23:59:00,NA,NA,NA,31,2542,2237,305,NA,189,169,20,NA,NA,NA,NA,NA,NA,NA,NA,377,NA,NA,2731,255,0,NA,0,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,31,33,NA,NA,648313,570600,77713,NA,48369,43330,5039,0,0,NA,NA,NA,NA,NA,NA,96206,96206,0,696413,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 03:45:00,1899-12-31 23:59:00,NA,NA,NA,56,5328,4615,713,NA,363,320,43,NA,NA,NA,NA,NA,NA,NA,NA,640,NA,NA,5195,261,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 05:45:00,1899-12-31 23:59:00,NA,NA,NA,32,3035,2642,393,NA,208,185,23,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,2692,52,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 06:15:00,1899-12-31 23:59:00,NA,NA,NA,33,2919,2487,432,NA,200,175,25,NA,NA,NA,NA,NA,NA,NA,NA,347,NA,NA,2661,52,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,56,67,NA,NA,1700275,1471275,229000,NA,116012,102244,13768,0,0,NA,NA,NA,NA,NA,NA,203837,203837,0,1634171,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 14:00:00,1899-12-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 03:32:00,1899-12-31 00:05:00,NA,NA,NA,123,18936,16298,2638,16501,1602,1460,142,NA,NA,NA,NA,NA,NA,NA,NA,28602,NA,NA,117963,255,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 05:28:00,1899-12-31 00:19:00,NA,NA,NA,79,10238,9004,1234,9182,898,815,83,NA,NA,NA,NA,NA,NA,NA,NA,14714,NA,NA,61390,52,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 05:58:00,1899-12-31 23:05:00,NA,NA,NA,57,7254,6339,915,6488,598,543,55,NA,NA,NA,NA,NA,NA,NA,NA,9403,NA,NA,41752,58,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,123,172,NA,NA,5792496,5002372,790124,4981164,490585,446429,44156,0,0,NA,NA,NA,NA,NA,NA,8654242,NA,NA,35901817,NA,NA,NA,NA,NA,NA,542.4
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Typical Weekday",1899-12-31 00:00:00,1899-12-31 23:59:00,NA,NA,NA,321,17681,17681,0,NA,549,549,0,NA,NA,NA,NA,NA,NA,NA,NA,2943,NA,NA,83550,261,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Typical Saturday",1899-12-31 00:00:00,1899-12-31 23:59:00,NA,NA,NA,28,1191,1191,0,NA,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,4202,52,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Average Typical Sunday",1899-12-31 00:00:00,1899-12-31 23:59:00,NA,NA,NA,24,1006,1006,0,NA,31,31,0,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,3393,52,NA,NA,NA,NA,NA,NA
"3","3","Pierce County Transportation Benefit Area Authority","Full Reporter","Urban","VP","DO","Annual Total",NA,NA,321,368,NA,NA,4729543,4729543,0,NA,146913,146913,0,0,0,NA,NA,NA,NA,NA,NA,783571,NA,NA,22201580,NA,NA,NA,NA,NA,NA,NA
"4","0T04","Confederated Tribes of the Colville Indian Reservation","Reduced Reporter","Tribe","FB","DO","Annual Total",NA,NA,1,NA,NA,NA,NA,24222,NA,NA,NA,5394,NA,NA,NA,NA,NA,NA,NA,NA,NA,149487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","0T04","Confederated Tribes of the Colville Indian Reservation","Reduced Reporter","Tribe","MB","DO","Annual Total",NA,NA,3,NA,NA,NA,NA,88882,NA,NA,NA,3680,NA,NA,NA,NA,NA,NA,NA,NA,NA,4921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 04:40:00,1899-12-31 23:16:00,NA,NA,NA,23,2055,1845,210,NA,178,164,14,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,NA,2282,254,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 07:00:00,1899-12-31 21:56:00,NA,NA,NA,10,1004,910,94,NA,79,74,5,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,944,52,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 06:55:00,1899-12-31 21:35:00,NA,NA,NA,13,1053,938,115,NA,84,78,6,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,1027,59,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,23,26,NA,NA,636269,571223,65046,NA,54308,50109,4199,NA,NA,NA,NA,NA,NA,NA,NA,129011,119063,0,689264,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 09:45:00,1899-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 14:00:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 04:36:00,1899-12-31 23:26:00,NA,NA,NA,31,4750,4104,646,4106,373,344,29,NA,NA,NA,NA,NA,NA,NA,NA,5960,NA,NA,22654,254,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 06:48:00,1899-12-31 22:05:00,NA,NA,NA,23,2615,2288,327,2291,203,189,14,NA,NA,NA,NA,NA,NA,NA,NA,2999,NA,NA,11350,52,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 06:43:00,1899-12-31 21:45:00,NA,NA,NA,16,2053,1828,225,1829,155,144,11,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,7771,59,0,NA,0,NA,NA,NA
"5","5","City of Everett","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,33,42,NA,NA,1463519,1270213,193306,1269815,114440,105812,8628,0,0,NA,NA,NA,NA,NA,NA,1800312,NA,NA,6849311,NA,NA,NA,NA,NA,NA,147.5
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Weekday - PM Peak",1899-12-31 15:00:00,1899-12-31 18:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,2,621,619,2,621,22,21,1,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,3670,252,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Typical Saturday",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","CB","PT","Annual Total",NA,NA,2,7,NA,NA,159031,155997,3034,156492,5507,5254,253,0,0,NA,NA,NA,NA,NA,NA,25322,NA,NA,929955,NA,NA,NA,NA,NA,NA,44
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,23,1170,1071,99,NA,98,92,6,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA,741,251,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 08:30:00,1899-12-31 18:30:00,NA,NA,NA,14,454,426,28,NA,40,40,0,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,203,52,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 08:30:00,1899-12-31 16:00:00,NA,NA,NA,14,382,351,31,NA,40,39,1,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,235,53,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,25,25,NA,NA,337524,306143,31381,NA,29543,28066,1477,0,0,NA,NA,NA,NA,NA,NA,69112,69112,0,209451,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 16:00:00,1899-12-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,18,2559,2438,121,2483,187,181,6,NA,NA,NA,NA,NA,NA,NA,NA,3393,NA,NA,11806,252,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 08:30:00,1899-12-31 18:30:00,NA,NA,NA,9,1289,1241,48,1248,89,87,2,NA,NA,NA,NA,NA,NA,NA,NA,1458,NA,NA,5895,52,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 08:30:00,1899-12-31 16:00:00,NA,NA,NA,6,637,609,28,613,44,42,2,NA,NA,NA,NA,NA,NA,NA,NA,662,NA,NA,2919,53,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,18,24,NA,NA,743835,709482,34353,721393,53948,52150,1798,0,0,NA,NA,NA,NA,NA,NA,966034,NA,NA,3442110,NA,NA,NA,NA,NA,NA,125.2
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,14,1181,1181,0,NA,25,25,0,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,9217,262,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Typical Saturday",NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"6","6","City of Yakima","Full Reporter","Urban","VP","DO","Annual Total",NA,NA,14,20,NA,NA,309516,309516,0,NA,6568,6568,0,0,0,NA,NA,NA,NA,NA,NA,43127,NA,NA,2424719,NA,NA,NA,NA,NA,NA,NA
"7","7","Lane Transit District","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","7","Lane Transit District","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
